StandID;ForTyp;Structure_Class;Variant;Forest_Type;Structure_Class_Description
53900;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
53901;261;3=UR;CR;White fir;Understory Reinitiation (3)
53902;267;6=OM;CR;Grand fir;Old Forest Multistrata (6)
53903;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53904;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53905;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53906;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53907;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
53908;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53909;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53911;321;2=SE;CR;Western larch;Stem Exclusion (2)
53913;281;1=SI;CR;Lodgepole pine;NA
53915;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53916;281;1=SI;CR;Lodgepole pine;NA
53918;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
53919;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
53920;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53921;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53922;268;1=SI;CR;Subalpine fir;NA
53923;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
53925;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
53926;281;3=UR;CR;Lodgepole pine;Understory Reinitiation (3)
53928;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
53931;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53933;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53934;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53935;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53938;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53939;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53941;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
53942;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
53943;221;4=YM;CR;Ponderosa pine;Young Forest Multistrata (4)
53945;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
53947;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53949;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53953;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53954;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53959;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53960;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
53961;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53962;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
53964;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53965;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
53966;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53967;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53968;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53969;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53970;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53971;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53972;281;1=SI;CR;Lodgepole pine;NA
53978;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
53979;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53981;321;2=SE;CR;Western larch;Stem Exclusion (2)
53982;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
53983;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53984;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
53985;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53987;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53988;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53990;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53991;267;6=OM;CR;Grand fir;Old Forest Multistrata (6)
53992;267;5=OS;CR;Grand fir;Old Forest Single Stratum (5)
53994;267;2=SE;CR;Grand fir;Stem Exclusion (2)
53995;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53996;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
53997;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53998;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
53999;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54000;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54001;266;2=SE;CR;Engelmann spruce / subalpine fir;Stem Exclusion (2)
54002;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54003;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54004;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54005;221;1=SI;CR;Ponderosa pine;NA
54006;221;4=YM;CR;Ponderosa pine;Young Forest Multistrata (4)
54008;281;1=SI;CR;Lodgepole pine;NA
54009;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54011;281;1=SI;CR;Lodgepole pine;NA
54012;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54013;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54015;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54016;261;2=SE;CR;White fir;Stem Exclusion (2)
54017;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54018;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54019;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54021;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54023;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54026;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54028;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54029;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54031;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54032;281;3=UR;CR;Lodgepole pine;Understory Reinitiation (3)
54033;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54034;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54036;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54037;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54038;221;1=SI;CR;Ponderosa pine;NA
54039;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54042;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54043;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54044;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54045;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54046;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
54049;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54051;268;1=SI;CR;Subalpine fir;NA
54052;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54053;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54054;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54057;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54058;221;1=SI;CR;Ponderosa pine;NA
54059;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54060;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
54062;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54063;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54065;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54066;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54068;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54069;997;2=SE;CR;NA;Stem Exclusion (2)
54070;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54071;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54072;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54075;182;1=SI;CR;Rocky Mountain juniper;NA
54077;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54079;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54080;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54085;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54086;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54087;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54088;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54089;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54094;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54096;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54097;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54098;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54099;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54100;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54101;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54102;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54103;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54104;182;3=UR;CR;Rocky Mountain juniper;Understory Reinitiation (3)
54107;999;1=SI;CR;NA;NA
54109;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54110;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54113;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54118;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54119;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54122;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54123;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54129;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54130;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54132;221;1=SI;CR;Ponderosa pine;NA
54133;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54134;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54135;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54136;901;1=SI;CR;Aspen;NA
54139;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54140;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54141;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54142;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54144;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54145;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54149;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54150;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54151;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54153;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54155;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54156;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54157;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54159;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54160;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54162;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54163;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54165;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
54166;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54167;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54173;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54174;999;1=SI;CR;NA;NA
54176;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54177;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54182;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54187;999;1=SI;CR;NA;NA
54189;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54190;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54191;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54192;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54193;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54197;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54198;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54199;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54201;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54203;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54205;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54207;901;2=SE;CR;Aspen;Stem Exclusion (2)
54208;997;3=UR;CR;NA;Understory Reinitiation (3)
54209;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54211;182;0=BG;CR;Rocky Mountain juniper;Bare Ground (0)
54212;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54216;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54217;182;1=SI;CR;Rocky Mountain juniper;NA
54218;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54219;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54220;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54221;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54222;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
54223;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54224;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54226;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54227;182;1=SI;CR;Rocky Mountain juniper;NA
54228;182;1=SI;CR;Rocky Mountain juniper;NA
54229;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54230;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54231;221;1=SI;CR;Ponderosa pine;NA
54233;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54234;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54235;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54237;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54238;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54240;999;0=BG;CR;NA;Bare Ground (0)
54242;221;1=SI;CR;Ponderosa pine;NA
54243;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54244;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54246;901;1=SI;CR;Aspen;NA
54247;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54252;999;1=SI;CR;NA;NA
54253;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54254;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54255;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54258;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54259;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54261;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54262;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54263;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54266;267;5=OS;CR;Grand fir;Old Forest Single Stratum (5)
54267;268;2=SE;CR;Subalpine fir;Stem Exclusion (2)
54268;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54269;270;2=SE;CR;Mountain hemlock;Stem Exclusion (2)
54270;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54274;996;3=UR;CR;NA;Understory Reinitiation (3)
54278;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54280;996;2=SE;CR;NA;Stem Exclusion (2)
54284;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54286;268;3=UR;CR;Subalpine fir;Understory Reinitiation (3)
54287;267;6=OM;CR;Grand fir;Old Forest Multistrata (6)
54288;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54291;362;3=UR;CR;Southwest white pine;Understory Reinitiation (3)
54295;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54296;997;2=SE;CR;NA;Stem Exclusion (2)
54297;267;5=OS;CR;Grand fir;Old Forest Single Stratum (5)
54298;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54300;304;2=SE;CR;Western redcedar;Stem Exclusion (2)
54303;996;5=OS;CR;NA;Old Forest Single Stratum (5)
54304;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54306;266;2=SE;CR;Engelmann spruce / subalpine fir;Stem Exclusion (2)
54312;270;2=SE;CR;Mountain hemlock;Stem Exclusion (2)
54314;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54315;996;3=UR;CR;NA;Understory Reinitiation (3)
54316;996;6=OM;CR;NA;Old Forest Multistrata (6)
54317;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54318;996;2=SE;CR;NA;Stem Exclusion (2)
54332;997;2=SE;CR;NA;Stem Exclusion (2)
54335;261;5=OS;CR;White fir;Old Forest Single Stratum (5)
54342;997;1=SI;CR;NA;NA
54344;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54346;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54355;997;2=SE;CR;NA;Stem Exclusion (2)
54356;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54366;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54369;261;5=OS;CR;White fir;Old Forest Single Stratum (5)
54370;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54372;261;5=OS;CR;White fir;Old Forest Single Stratum (5)
54374;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54381;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54382;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54386;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54391;997;3=UR;CR;NA;Understory Reinitiation (3)
54396;261;6=OM;CR;White fir;Old Forest Multistrata (6)
54398;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54399;201;1=SI;CR;Douglas-fir;NA
54404;261;2=SE;CR;White fir;Stem Exclusion (2)
54414;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54417;261;2=SE;CR;White fir;Stem Exclusion (2)
54418;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54424;261;2=SE;CR;White fir;Stem Exclusion (2)
54427;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54429;261;2=SE;CR;White fir;Stem Exclusion (2)
54432;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54436;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54439;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54441;997;2=SE;CR;NA;Stem Exclusion (2)
54443;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54445;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54450;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54452;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54453;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54455;201;3=UR;CR;Douglas-fir;Understory Reinitiation (3)
54457;997;2=SE;CR;NA;Stem Exclusion (2)
54459;261;3=UR;CR;White fir;Understory Reinitiation (3)
54466;997;2=SE;CR;NA;Stem Exclusion (2)
54469;261;6=OM;CR;White fir;Old Forest Multistrata (6)
54476;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54483;261;5=OS;CR;White fir;Old Forest Single Stratum (5)
54493;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54500;997;2=SE;CR;NA;Stem Exclusion (2)
54504;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54505;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54506;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54507;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54508;997;2=SE;CR;NA;Stem Exclusion (2)
54510;997;1=SI;CR;NA;NA
54514;201;1=SI;CR;Douglas-fir;NA
54515;997;2=SE;CR;NA;Stem Exclusion (2)
54516;261;1=SI;CR;White fir;NA
54518;997;2=SE;CR;NA;Stem Exclusion (2)
54526;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54528;261;2=SE;CR;White fir;Stem Exclusion (2)
54529;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54532;261;5=OS;CR;White fir;Old Forest Single Stratum (5)
54534;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54535;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54536;261;6=OM;CR;White fir;Old Forest Multistrata (6)
54538;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54543;261;2=SE;CR;White fir;Stem Exclusion (2)
54554;362;0=BG;CR;Southwest white pine;Bare Ground (0)
54557;261;2=SE;CR;White fir;Stem Exclusion (2)
54561;996;2=SE;CR;NA;Stem Exclusion (2)
54562;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54563;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54564;999;1=SI;CR;NA;NA
54566;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54567;270;2=SE;CR;Mountain hemlock;Stem Exclusion (2)
54569;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54571;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54572;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54573;999;1=SI;CR;NA;NA
54575;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54576;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54581;281;1=SI;CR;Lodgepole pine;NA
54585;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54590;221;1=SI;CR;Ponderosa pine;NA
54594;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54596;999;1=SI;CR;NA;NA
54600;267;2=SE;CR;Grand fir;Stem Exclusion (2)
54602;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54604;999;1=SI;CR;NA;NA
54605;999;1=SI;CR;NA;NA
54609;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54610;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54611;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54615;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
54616;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54617;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54619;999;1=SI;CR;NA;NA
54620;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
54621;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54629;221;1=SI;CR;Ponderosa pine;NA
54635;201;5=OS;CR;Douglas-fir;Old Forest Single Stratum (5)
54637;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54639;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54641;201;4=YM;CR;Douglas-fir;Young Forest Multistrata (4)
54642;999;1=SI;CR;NA;NA
54645;182;1=SI;CR;Rocky Mountain juniper;NA
54646;182;1=SI;CR;Rocky Mountain juniper;NA
54647;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54649;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54651;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54652;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54653;182;1=SI;CR;Rocky Mountain juniper;NA
54654;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54656;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54658;999;1=SI;CR;NA;NA
54660;362;2=SE;CR;Southwest white pine;Stem Exclusion (2)
54661;996;3=UR;CR;NA;Understory Reinitiation (3)
54673;997;6=OM;CR;NA;Old Forest Multistrata (6)
54678;926;3=UR;CR;Evergreen oak woodland;Understory Reinitiation (3)
54679;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54682;999;1=SI;CR;NA;NA
54691;997;6=OM;CR;NA;Old Forest Multistrata (6)
54709;997;5=OS;CR;NA;Old Forest Single Stratum (5)
54720;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54729;221;5=OS;CR;Ponderosa pine;Old Forest Single Stratum (5)
54761;996;6=OM;CR;NA;Old Forest Multistrata (6)
54763;997;2=SE;CR;NA;Stem Exclusion (2)
54775;996;2=SE;CR;NA;Stem Exclusion (2)
54778;996;2=SE;CR;NA;Stem Exclusion (2)
54786;996;2=SE;CR;NA;Stem Exclusion (2)
54796;201;2=SE;CR;Douglas-fir;Stem Exclusion (2)
54803;201;6=OM;CR;Douglas-fir;Old Forest Multistrata (6)
54807;261;2=SE;CR;White fir;Stem Exclusion (2)
54818;997;2=SE;CR;NA;Stem Exclusion (2)
54823;996;2=SE;CR;NA;Stem Exclusion (2)
54827;261;2=SE;CR;White fir;Stem Exclusion (2)
54828;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54829;261;3=UR;CR;White fir;Understory Reinitiation (3)
54831;281;1=SI;CR;Lodgepole pine;NA
54833;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54834;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
54835;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54836;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54837;182;2=SE;CR;Rocky Mountain juniper;Stem Exclusion (2)
54839;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54840;281;1=SI;CR;Lodgepole pine;NA
54841;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54842;281;1=SI;CR;Lodgepole pine;NA
54844;996;2=SE;CR;NA;Stem Exclusion (2)
54845;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54847;281;1=SI;CR;Lodgepole pine;NA
54849;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54850;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54852;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
54854;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
54855;261;2=SE;CR;White fir;Stem Exclusion (2)
54857;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54858;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54860;261;2=SE;CR;White fir;Stem Exclusion (2)
54862;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54864;261;2=SE;CR;White fir;Stem Exclusion (2)
54865;281;1=SI;CR;Lodgepole pine;NA
54866;221;3=UR;CR;Ponderosa pine;Understory Reinitiation (3)
54867;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54868;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54869;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54872;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
54873;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54874;261;2=SE;CR;White fir;Stem Exclusion (2)
54875;267;3=UR;CR;Grand fir;Understory Reinitiation (3)
54876;281;1=SI;CR;Lodgepole pine;NA
54878;221;6=OM;CR;Ponderosa pine;Old Forest Multistrata (6)
54879;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54881;221;2=SE;CR;Ponderosa pine;Stem Exclusion (2)
54882;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
54883;182;0=BG;CR;Rocky Mountain juniper;Bare Ground (0)
54884;281;2=SE;CR;Lodgepole pine;Stem Exclusion (2)
